term_id,term_name,methods_tested,methods_significant,significant_fraction,wilcoxon_tested,gprofiler_tested,wilcoxon_gene_set_size,wilcoxon_effect_difference,wilcoxon_p_value,wilcoxon_adjusted_p_value,wilcoxon_significant,gprofiler_term_size,gprofiler_intersection_size,gprofiler_p_value,gprofiler_significant
GO:0006950,response to stress,2,1,0.5,True,True,201.0,-0.0030032184132912,0.0128479143193992,0.0534892759419885,False,3210.0,99.0,4.5297562965786534e-07,True
GO:0019748,secondary metabolic process,2,1,0.5,True,True,23.0,-0.0040961950248554,0.4389430478771325,0.6186829227761214,False,245.0,21.0,4.5297562965786534e-07,True
GO:0007165,signal transduction,2,1,0.5,True,True,731.0,-0.0017654443185291,3.904278688160159e-08,1.2067770490676852e-06,True,1464.0,34.0,0.2039377847110388,False
GO:0042546,cell wall biogenesis,2,1,0.5,True,True,65.0,-0.0420030356187675,1.839213403151646e-07,4.936835976880734e-06,True,222.0,1.0,0.9999999213864,False
GO:0006414,translational elongation,2,1,0.5,True,True,41.0,0.0592645346994799,2.118028241886585e-07,5.539458478780298e-06,True,73.0,1.0,0.8810066129556338,False
GO:0015979,photosynthesis,2,1,0.5,True,True,77.0,-0.0445361847366659,3.772126399406258e-07,9.160878398558055e-06,True,272.0,2.0,0.9999999213864,False
GO:0042744,hydrogen peroxide catabolic process,2,1,0.5,True,True,95.0,-0.0312719192175553,5.247304938291321e-07,1.2164206902402608e-05,True,84.0,5.0,0.1195613434624006,False
GO:0006325,chromatin organization,2,1,0.5,True,True,69.0,0.0276266963267499,8.208458439166446e-07,1.8201364365108205e-05,True,327.0,1.0,0.9999999213864,False
GO:0031047,regulatory ncRNA-mediated gene silencing,2,1,0.5,True,True,43.0,0.02757130144569,1.4087795235774288e-06,2.8739102280979548e-05,True,172.0,5.0,0.4285385821501005,False
GO:0046274,lignin catabolic process,2,1,0.5,True,True,18.0,-0.0746551038702026,1.39335214982481e-06,2.8739102280979548e-05,True,17.0,1.0,0.5194082812512565,False
GO:0010089,xylem development,2,1,0.5,True,True,41.0,-0.0675019176039786,2.0227575152019166e-06,4.045515030403833e-05,True,45.0,1.0,0.7496831367869746,False
GO:0051301,cell division,2,1,0.5,True,True,97.0,0.0239055706285561,2.683134919531626e-06,5.163769090419356e-05,True,400.0,4.0,0.9999999213864,False
GO:0009644,response to high light intensity,2,1,0.5,True,True,66.0,-0.0344167176058074,3.1039961174723264e-06,5.863103777447728e-05,True,61.0,3.0,0.2926883109826597,False
GO:0016070,RNA metabolic process,2,1,0.5,True,True,48.0,0.0395819290818088,3.243009301422187e-06,6.014308159001146e-05,True,3079.0,48.0,0.92376167938622,False
GO:0019761,glucosinolate biosynthetic process,2,1,0.5,True,True,30.0,-0.1009032225332656,3.375395546711545e-06,6.14804188865317e-05,True,46.0,1.0,0.7522715166513668,False
GO:0006974,DNA damage response,2,1,0.5,True,True,70.0,0.0292629488017263,6.829363239492669e-06,0.0001180669576997,True,335.0,1.0,0.9999999213864,False
GO:0009414,response to water deprivation,2,1,0.5,True,True,403.0,-0.0013893464178763,0.2558596827156214,0.4327974732503049,False,393.0,22.0,0.0001433444925681,True
GO:0009415,response to water,2,1,0.5,True,True,12.0,0.0315769818047604,0.2185288095282157,0.3890041635580804,False,403.0,22.0,0.0001623212238344,True
GO:0009698,phenylpropanoid metabolic process,2,1,0.5,True,True,12.0,-0.023899414865505,0.1117663006469406,0.2489118486023569,False,150.0,13.0,0.0001623212238344,True
GO:0045814,"negative regulation of gene expression, epigenetic",2,1,0.5,True,True,44.0,0.0236095014675337,9.892351353560329e-06,0.000165413088207,True,90.0,1.0,0.9299988513552064,False
GO:0034605,cellular response to heat,2,1,0.5,True,True,78.0,0.0308554676686024,1.1361387246586386e-05,0.0001869131450244,True,50.0,3.0,0.220954774297665,False
GO:0015995,chlorophyll biosynthetic process,2,1,0.5,True,True,43.0,-0.0591040962008662,1.691170295000191e-05,0.0002613626819545,True,62.0,2.0,0.5540562752140596,False
GO:0009725,response to hormone,2,1,0.5,True,True,44.0,0.0,0.9661742107303538,0.9825500448105292,False,1425.0,48.0,0.0003753856903806,True
GO:0006833,water transport,2,1,0.5,True,True,36.0,-0.0828908194684573,2.821578934036142e-05,0.0004053535933404,True,29.0,1.0,0.6384801514350774,False
GO:0048364,root development,2,1,0.5,True,True,214.0,0.0124139802132304,3.6283708359142215e-05,0.0005001267908962,True,582.0,5.0,0.9999999213864,False
GO:0010344,seed oilbody biogenesis,2,1,0.5,True,True,14.0,0.02184242018714,0.4236162915996083,0.6051661308565833,False,9.0,4.0,0.0005330246430116,True
GO:0010016,shoot system morphogenesis,2,1,0.5,True,True,12.0,0.0700698529489268,4.200075241743528e-05,0.0005508911709867,True,163.0,4.0,0.571640850273839,False
GO:0045168,cell-cell signaling involved in cell fate commitment,2,1,0.5,True,True,32.0,-0.0293399346421159,4.266706128231026e-05,0.0005508911709867,True,30.0,1.0,0.6493027896542783,False
GO:0048366,leaf development,2,1,0.5,True,True,130.0,0.0136579669308015,4.239449586312715e-05,0.0005508911709867,True,367.0,13.0,0.1009223573061342,False
GO:0005975,carbohydrate metabolic process,2,1,0.5,True,True,463.0,-0.0016369091405971,5.6560042795222085e-05,0.0006950752247123,True,914.0,13.0,0.9299988513552064,False
GO:0048589,developmental growth,2,1,0.5,True,True,13.0,0.0745422675634184,5.9805589871202e-05,0.0007262107341503,True,437.0,6.0,0.9108441056416068,False
GO:0003333,amino acid transmembrane transport,2,1,0.5,True,True,59.0,-0.0230914468666877,6.826866000504243e-05,0.0008096980605249,True,29.0,1.0,0.6384801514350774,False
GO:0009809,lignin biosynthetic process,2,1,0.5,True,True,43.0,-0.0857178777371178,8.165270526660382e-05,0.0009464290837719,True,48.0,3.0,0.2082890054802154,False
GO:0010228,vegetative to reproductive phase transition of meristem,2,1,0.5,True,True,119.0,0.016525856459218,0.000102659563952,0.0011381821220768,True,228.0,2.0,0.9999999213864,False
GO:0009813,flavonoid biosynthetic process,2,1,0.5,True,True,28.0,-0.0547915205512462,0.0001084872358652,0.0011772019210913,True,60.0,3.0,0.2856931786422741,False
GO:0050826,response to freezing,2,1,0.5,True,True,24.0,0.0134166928725458,0.4121591856397428,0.5941918837909878,False,22.0,5.0,0.0013614077213858,True
GO:0009753,response to jasmonic acid,2,1,0.5,True,True,164.0,-1.209736578105001e-05,0.496215556657643,0.6739545509864127,False,197.0,13.0,0.0014413133318804,True
GO:0009555,pollen development,2,1,0.5,True,True,264.0,0.0055608728580736,0.0001484163357179,0.0014988580438844,True,289.0,5.0,0.7553875175643586,False
GO:0009827,plant-type cell wall modification,2,1,0.5,True,True,69.0,-0.0096792879405292,0.0001456596328093,0.0014988580438844,True,33.0,1.0,0.6719599375589773,False
GO:0000160,phosphorelay signal transduction system,2,1,0.5,True,True,58.0,0.0027986283916496,0.1824918458739384,0.3479283790493779,False,199.0,13.0,0.0015390400468476,True
GO:0006470,protein dephosphorylation,2,1,0.5,True,True,21.0,-0.0475959984779581,0.000224441145961,0.0021109869294897,True,103.0,1.0,0.963232409383616,False
GO:0008643,carbohydrate transport,2,1,0.5,True,True,38.0,-0.0178381403859633,0.0002245379161999,0.0021109869294897,True,121.0,3.0,0.6065499703562719,False
GO:0010555,response to mannitol,2,1,0.5,True,True,26.0,-0.04112888972553,0.000285845218158,0.0026032332367968,True,22.0,1.0,0.5859388768856314,False
GO:0032502,developmental process,2,1,0.5,True,True,33.0,0.0236252595602135,0.0002841142612357,0.0026032332367968,True,2847.0,63.0,0.1288626045964135,False
GO:0007623,circadian rhythm,2,1,0.5,True,True,116.0,-0.0236293195282506,0.0003207642762727,0.0028699961561245,True,138.0,4.0,0.4868092199136812,False
GO:0001666,response to hypoxia,2,1,0.5,True,True,47.0,0.0118236656569777,0.1457319157854932,0.3002960688913194,False,248.0,14.0,0.0029312609905551,True
GO:0009407,toxin catabolic process,2,1,0.5,True,True,46.0,-0.001610122903385,0.8550339188692228,0.9198454458677152,False,45.0,6.0,0.0030865666938254,True
GO:0071369,cellular response to ethylene stimulus,2,1,0.5,True,True,10.0,0.0135304133298738,0.5224695863846793,0.6939049194171523,False,170.0,11.0,0.0044248307176853,True
GO:0042545,cell wall modification,2,1,0.5,True,True,79.0,-0.0071487831223331,0.0005294283938769,0.0045764149301229,True,114.0,6.0,0.1161443400917897,False
GO:0090698,post-embryonic plant morphogenesis,2,1,0.5,True,True,11.0,-0.0728176215236202,0.0007555135268889,0.0060679039167459,True,173.0,2.0,0.9349636230918352,False
GO:0006351,DNA-templated transcription,2,1,0.5,True,True,286.0,0.0026415332393858,0.0008004055822407,0.0062321656021797,True,1853.0,46.0,0.0788857400490562,False
GO:0010104,regulation of ethylene-activated signaling pathway,2,1,0.5,True,True,18.0,0.0331569533427943,0.0010221375828307,0.0075549299600535,True,28.0,1.0,0.63088669013877,False
GO:0035194,regulatory ncRNA-mediated post-transcriptional gene silencing,2,1,0.5,True,True,16.0,0.0444696232415569,0.0010587187472969,0.0077690152679347,True,79.0,4.0,0.2082890054802154,False
GO:0010449,root meristem growth,2,1,0.5,True,True,16.0,0.04845014682779,0.0011493332699875,0.0083143257828887,True,46.0,1.0,0.7522715166513668,False
GO:0009965,leaf morphogenesis,2,1,0.5,True,True,56.0,0.0268383071244476,0.0013213363506972,0.0093594658174386,True,93.0,2.0,0.6983315007283434,False
GO:0071897,DNA biosynthetic process,2,1,0.5,True,True,19.0,0.0345340477395068,0.001344602395276,0.0094585823667691,True,43.0,1.0,0.738141447876422,False
GO:0010162,seed dormancy process,2,1,0.5,True,True,27.0,0.0444097007879524,0.0014295666619863,0.0097608693644299,True,47.0,2.0,0.4590489938131555,False
GO:0015770,sucrose transport,2,1,0.5,True,True,18.0,-0.0223592555675219,0.0014354219653573,0.0097608693644299,True,16.0,1.0,0.5123800016022472,False
GO:0042631,cellular response to water deprivation,2,1,0.5,True,True,44.0,-0.0240698232177725,0.0018414865590336,0.011963798026843,True,37.0,2.0,0.3590848040073952,False
GO:0003006,developmental process involved in reproduction,2,1,0.5,True,True,10.0,0.0446935002742645,0.0019409198710923,0.0124511840787058,True,1332.0,34.0,0.1129958579671625,False
GO:0048868,pollen tube development,2,1,0.5,True,True,41.0,0.0083291564303844,0.0020640384062035,0.0130765166107303,True,161.0,5.0,0.3776700291423732,False
GO:0010182,sugar mediated signaling pathway,2,1,0.5,True,True,34.0,0.0290159784065549,0.0023939321772603,0.0147988534594278,True,36.0,1.0,0.6859527588704029,False
GO:0006749,glutathione metabolic process,2,1,0.5,True,True,49.0,-0.0032818063338757,0.5614507131107473,0.721988821425233,False,44.0,5.0,0.0196821289418579,True
GO:0006357,regulation of transcription by RNA polymerase II,2,1,0.5,True,True,517.0,0.0014369805688581,0.0034862480408877,0.0199988053907538,True,217.0,2.0,0.9948773707065716,False
GO:0099402,plant organ development,2,1,0.5,True,True,56.0,0.0218161521437355,0.0035871840273909,0.0204409369158589,True,1073.0,22.0,0.4934962496325853,False
GO:0048316,seed development,2,1,0.5,True,True,80.0,0.0178988114095661,0.0038170232044538,0.0211595851551245,True,558.0,15.0,0.2318604654482952,False
GO:0009409,response to cold,2,1,0.5,True,True,382.0,-0.0025950838169194,0.2373813596184927,0.4124854971224235,False,386.0,16.0,0.0223532679472849,True
GO:0030001,metal ion transport,2,1,0.5,True,True,37.0,-0.0239395183451972,0.0042054060165015,0.0229385782718264,True,253.0,6.0,0.5288713402222597,False
GO:0042908,xenobiotic transport,2,1,0.5,True,True,26.0,0.0197197494227762,0.0043195616899231,0.02343591980703,True,63.0,4.0,0.1476869056570539,False
GO:0009867,jasmonic acid mediated signaling pathway,2,1,0.5,True,True,76.0,0.0011800088442465,0.0307811512053693,0.0984224897475758,False,95.0,7.0,0.0247368464066362,True
GO:0010150,leaf senescence,2,1,0.5,True,True,130.0,-0.0011564891042309,0.3674345027476886,0.5560581495588166,False,152.0,9.0,0.0247368464066362,True
GO:0044042,glucan metabolic process,2,1,0.5,True,True,33.0,-0.0515355583025965,0.0047413822101424,0.0251885929913819,True,193.0,2.0,0.9720137697507436,False
GO:0009791,post-embryonic development,2,1,0.5,True,True,60.0,0.0252138264529978,0.0047953926546855,0.0252128892153572,True,1485.0,33.0,0.2721645495156779,False
GO:0006629,lipid metabolic process,2,1,0.5,True,True,188.0,-0.003670786695512,0.0051029971489342,0.0266926004713485,True,922.0,15.0,0.8010960528745389,False
GO:0010411,xyloglucan metabolic process,2,1,0.5,True,True,48.0,-0.0277714213255148,0.0054821591616964,0.0276821898263878,True,45.0,1.0,0.7496831367869746,False
GO:0042127,regulation of cell population proliferation,2,1,0.5,True,True,24.0,0.0465302803978337,0.0058077602050603,0.0286179488365293,True,76.0,3.0,0.3776700291423732,False
GO:0009755,hormone-mediated signaling pathway,2,1,0.5,True,True,37.0,-0.0109462765880637,0.1360659339452223,0.2873402603964354,False,845.0,27.0,0.0288600951172828,True
GO:0019915,lipid storage,2,1,0.5,True,True,15.0,0.0207880373460055,0.6826910022059824,0.8106458931898743,False,14.0,3.0,0.0290565812798276,True
GO:0009646,response to absence of light,2,1,0.5,True,True,51.0,-0.0050041611391984,0.5264418841604804,0.6973645738229741,False,51.0,5.0,0.0292942018436027,True
GO:0010218,response to far red light,2,1,0.5,True,True,62.0,-0.0174344607732544,0.0059816003353609,0.0293328477984048,True,42.0,3.0,0.1737613144206115,False
GO:1902475,L-alpha-amino acid transmembrane transport,2,1,0.5,True,True,11.0,-0.0314706616704294,0.0060471992895661,0.0295126472505141,True,8.0,1.0,0.3549343415787025,False
GO:0016441,post-transcriptional gene silencing,2,1,0.5,True,True,12.0,0.0469674092934077,0.0060766698804744,0.0295152537051615,True,97.0,4.0,0.2895631156618661,False
GO:0002213,defense response to insect,2,1,0.5,True,True,36.0,0.0009889195824331,0.645543006018614,0.7868703146089148,False,31.0,4.0,0.0299209968203363,True
GO:0009266,response to temperature stimulus,2,1,0.5,True,True,50.0,0.0129833333239594,0.0715267323651902,0.1814857388370499,False,605.0,21.0,0.0299209968203363,True
GO:0006099,tricarboxylic acid cycle,2,1,0.5,True,True,54.0,-0.0134288318735643,0.0063320133419144,0.0300605143160942,True,56.0,2.0,0.5194082812512565,False
GO:0015914,phospholipid transport,2,1,0.5,True,True,21.0,0.030629023244378,0.0062498873542859,0.0300605143160942,True,18.0,1.0,0.5288713402222597,False
GO:0016036,cellular response to phosphate starvation,2,1,0.5,True,True,89.0,0.0242976457278089,0.0063049966252951,0.0300605143160942,True,69.0,1.0,0.8704527556672177,False
GO:0010082,regulation of root meristem growth,2,1,0.5,True,True,43.0,0.0184254278034635,0.0064511111834088,0.0304005107163815,True,34.0,1.0,0.6761511526013188,False
GO:0006857,oligopeptide transport,2,1,0.5,True,True,23.0,-0.0555453292649225,0.0068378743249632,0.0318476338422947,True,43.0,1.0,0.738141447876422,False
GO:0006355,regulation of DNA-templated transcription,2,1,0.5,True,True,1987.0,0.0002527080676377,0.4068550594982614,0.5920002292271421,False,1695.0,45.0,0.0342867223954048,True
GO:0009723,response to ethylene,2,1,0.5,True,True,113.0,0.0033678978803565,0.1781516988031773,0.3422123027857644,False,235.0,11.0,0.0380910860392004,True
GO:0010928,regulation of auxin mediated signaling pathway,2,1,0.5,True,True,28.0,0.0125958141313449,0.0087343487248029,0.039420511943801,True,44.0,1.0,0.7463623797860771,False
GO:0010105,negative regulation of ethylene-activated signaling pathway,2,1,0.5,True,True,21.0,0.0392297863190857,0.0096322674055168,0.0432815539807365,True,19.0,1.0,0.5435319430601824,False
GO:0006879,intracellular iron ion homeostasis,2,1,0.5,True,True,41.0,-0.021342119813221,0.0097854327075345,0.043776935796865,True,28.0,1.0,0.63088669013877,False
GO:0046488,phosphatidylinositol metabolic process,2,1,0.5,True,True,16.0,0.0225289229355374,0.010248008238554,0.0452509454689398,True,70.0,2.0,0.6034768894253039,False
GO:0007389,pattern specification process,2,1,0.5,True,True,11.0,0.0196873222085568,0.010584108569923,0.0465335807815581,True,177.0,1.0,0.9999999213864,False
GO:0008284,positive regulation of cell population proliferation,2,1,0.5,True,True,26.0,0.0205951115976845,0.0106836298037539,0.0467695381966912,True,21.0,1.0,0.5715222310044438,False
GO:0006812,monoatomic cation transport,2,1,0.5,True,True,83.0,-0.0030263926670488,0.0109605504245401,0.0475734529065148,True,373.0,7.0,0.6846791643657854,False
GO:0009825,multidimensional cell growth,2,1,0.5,True,True,33.0,-0.0017270864530838,0.7486965732974964,0.8580567469252206,False,36.0,4.0,0.0479223639707409,True
GO:0006970,response to osmotic stress,2,1,0.5,True,True,179.0,-0.0059004232517506,0.2041047443624207,0.3748334336079397,False,512.0,18.0,0.0491053471651433,True
GO:0050821,protein stabilization,2,0,0.0,True,True,37.0,0.0384924037476869,0.0117244221075104,0.0504595381842223,False,16.0,2.0,0.1698027179383449,False
GO:0000070,mitotic sister chromatid segregation,1,0,0.0,True,False,10.0,0.0140436871135536,0.0117966095160813,0.0505568979260628,False,,,,
GO:0015918,sterol transport,2,0,0.0,True,True,11.0,-0.1229886740098293,0.0121487215747831,0.0518481004446814,False,15.0,2.0,0.1587774004419004,False
GO:0006814,sodium ion transport,2,0,0.0,True,True,13.0,-0.0343212271348921,0.0122847350804625,0.0521343350984066,False,20.0,1.0,0.5552178268598311,False
GO:0045324,late endosome to vacuole transport,1,0,0.0,True,False,21.0,-0.041160983131064,0.0123180144693294,0.0521343350984066,False,,,,
GO:0048608,reproductive structure development,2,0,0.0,True,True,28.0,0.0258138525095494,0.0125166366038675,0.0527560716361357,False,1151.0,29.0,0.1555715253967282,False
GO:0007004,telomere maintenance via telomerase,1,0,0.0,True,False,12.0,0.0371234558476614,0.0128193756955348,0.0534892759419885,False,,,,
GO:0009631,cold acclimation,2,0,0.0,True,True,74.0,0.0169773668442047,0.0128183947479522,0.0534892759419885,False,51.0,3.0,0.2309207316033108,False
GO:0007129,homologous chromosome pairing at meiosis,1,0,0.0,True,False,21.0,0.0271828759362975,0.0131975617315898,0.0544733607900983,False,,,,
GO:0010039,response to iron ion,1,0,0.0,True,False,29.0,-0.0271746399168921,0.0132445034077886,0.0544733607900983,False,,,,
GO:0045892,negative regulation of DNA-templated transcription,2,0,0.0,True,True,239.0,0.0017564768903451,0.0131507377028179,0.0544733607900983,False,192.0,6.0,0.3365236545195714,False
GO:0009908,flower development,2,0,0.0,True,True,88.0,0.0052241563990512,0.0134653665440479,0.0547603248100521,False,474.0,12.0,0.3390274897768064,False
GO:0045454,cell redox homeostasis,1,0,0.0,True,False,55.0,-0.0088999780810054,0.0134422075593771,0.0547603248100521,False,,,,
GO:0051382,kinetochore assembly,1,0,0.0,True,False,18.0,0.021435558512554,0.0134753348307089,0.0547603248100521,False,,,,
GO:0009910,negative regulation of flower development,1,0,0.0,True,False,51.0,0.0128081357135919,0.0136611308676222,0.0548685652886343,False,,,,
GO:0035442,dipeptide transmembrane transport,2,0,0.0,True,True,17.0,-0.0393832240133161,0.0137171413221585,0.0548685652886343,False,16.0,1.0,0.5123800016022472,False
GO:0042938,dipeptide transport,2,0,0.0,True,True,17.0,-0.0393832240133161,0.0137171413221585,0.0548685652886343,False,16.0,1.0,0.5123800016022472,False
